"CAM Key","CAM Topic","CAM Company Title","Audit Opinion Key","Year Ended Date","Signature Date","Auditor Key",Auditor,"Auditor Affiliate Key","Auditor Affiliate","Auditor Affiliate PCAOB","Auditor City","Auditor State Code","Auditor State Name","Auditor State Region",Source,"Source Date","Going Concern",Company,"CIK Code",Ticker,"Bus Street 1","Bus Street 2",City,"State Code","State Name","State Region","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
20953,"Going concern","Going Concern Assessment",486197,12/31/21,05/02/22,1,"PricewaterhouseCoopers LLP",94,"PricewaterhouseCoopers Zhong Tian LLP",1424,Beijing,F4,CHINA,Foreign,20-F,2022-05-02,Yes,"51Talk Online Education Group",1659494,"=""COE""","6 SHENTON WAY, #38-07 OUE DOWNTOWN",,SINGAPORE,U0,SINGAPORE,Foreign,,,"=""8200""","Services-Educational Services",611630,"Language Schools",34,1,12/29/21,"13,835,343",12/31/21,"342,280,000","18,918,000","-113,544,000","187,067,000"
20954,"Revenue from customer contracts","Impairment Assessment on Contract Cost Asset",486197,12/31/21,05/02/22,1,"PricewaterhouseCoopers LLP",94,"PricewaterhouseCoopers Zhong Tian LLP",1424,Beijing,F4,CHINA,Foreign,20-F,2022-05-02,Yes,"51Talk Online Education Group",1659494,"=""COE""","6 SHENTON WAY, #38-07 OUE DOWNTOWN",,SINGAPORE,U0,SINGAPORE,Foreign,,,"=""8200""","Services-Educational Services",611630,"Language Schools",34,1,12/29/21,"13,835,343",12/31/21,"342,280,000","18,918,000","-113,544,000","187,067,000"
12414,Inventory,"Assessment of the write-down of inventories",460559,05/31/21,07/20/21,4,"KPMG LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2021-07-21,,"AAR CORP",1750,"=""AIR""","1100 N WOOD DALE RD",,"WOOD DALE",IL,ILLINOIS,"US Midwest",,,"=""3720""","Aircraft & Parts",334613,"Magnetic and Optical Recording Media Manufacturing",34,42,05/31/21,"1,476,916,096",05/31/21,"1,652,300,000","35,800,000","850,600,000","1,539,700,000"
12415,"Revenue from customer contracts","Evaluation of the estimate of costs at completion of certain performance obligations",460559,05/31/21,07/20/21,4,"KPMG LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2021-07-21,,"AAR CORP",1750,"=""AIR""","1100 N WOOD DALE RD",,"WOOD DALE",IL,ILLINOIS,"US Midwest",,,"=""3720""","Aircraft & Parts",334613,"Magnetic and Optical Recording Media Manufacturing",34,42,05/31/21,"1,476,916,096",05/31/21,"1,652,300,000","35,800,000","850,600,000","1,539,700,000"
15753,"Other contingent liabilities","Estimated claims liabilities",475003,12/31/21,02/23/22,2,"Ernst & Young LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2022-02-24,,"Aaron's Company, Inc.",1821393,,"400 GALLERIA PARKWAY SE, SUITE 300",,ATLANTA,GA,GEORGIA,"US Southeast",,,"=""7359""","Equipment Rental and Leasing, NEC",532210,"Consumer Electronics and Appliances Rental",34,25,12/31/21,"763,615,680",12/31/21,"1,845,504,000","109,934,000","699,937,000","1,441,265,000"
15754,Leases,"Allowance for lease merchandise write-offs",475003,12/31/21,02/23/22,2,"Ernst & Young LLP",,,,Atlanta,GA,GEORGIA,"US Southeast",10-K,2022-02-24,,"Aaron's Company, Inc.",1821393,,"400 GALLERIA PARKWAY SE, SUITE 300",,ATLANTA,GA,GEORGIA,"US Southeast",,,"=""7359""","Equipment Rental and Leasing, NEC",532210,"Consumer Electronics and Appliances Rental",34,25,12/31/21,"763,615,680",12/31/21,"1,845,504,000","109,934,000","699,937,000","1,441,265,000"
16751,"Revenue from customer contracts","Revenue recognition for long-term fixed price contracts using the percentage-of-completion method",475440,12/31/21,02/24/22,4,"KPMG LLP",288,"KPMG AG",3240,Zurich,V8,SWITZERLAND,Foreign,20-F,2022-02-25,,"ABB LTD",1091587,"=""ABBNY""","PO BOX 8131",*,ZURICH,V8,SWITZERLAND,Foreign,,,"=""3613""","Switchgear and Switchboard Apparatus",335311,"Power, Distribution, and Specialty Transformer Manufacturing",34,38,12/31/21,"74,736,861,184",12/31/21,"28,945,000,000","4,546,000,000","3,536,000,000","40,260,000,000"
16752,"Other income taxes","Valuation of unrecognized tax benefits related to transfer pricing",475440,12/31/21,02/24/22,4,"KPMG LLP",288,"KPMG AG",3240,Zurich,V8,SWITZERLAND,Foreign,20-F,2022-02-25,,"ABB LTD",1091587,"=""ABBNY""","PO BOX 8131",*,ZURICH,V8,SWITZERLAND,Foreign,,,"=""3613""","Switchgear and Switchboard Apparatus",335311,"Power, Distribution, and Specialty Transformer Manufacturing",34,38,12/31/21,"74,736,861,184",12/31/21,"28,945,000,000","4,546,000,000","3,536,000,000","40,260,000,000"
15278,"Other income taxes","Income taxes – Unrecognized tax benefits",474344,12/31/21,02/18/22,2,"Ernst & Young LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2022-02-18,,"ABBOTT LABORATORIES",1800,"=""ABT""","100 ABBOTT PARK ROAD",,"ABBOTT PARK",IL,ILLINOIS,"US Midwest",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,141,12/31/21,"248,276,926,464",12/31/21,"43,075,000,000","7,071,000,000","-168,000,000","75,196,000,000"
15205,"Sales return and allowances","Sales rebate accruals for Medicaid, Medicare and managed care programs",474195,12/31/21,02/18/22,2,"Ernst & Young LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2022-02-18,,"AbbVie Inc.",1551152,"=""ABBV""","1 NORTH WAUKEGAN ROAD",,"NORTH CHICAGO",IL,ILLINOIS,"US Midwest",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,135,12/31/21,"239,432,925,184",12/31/21,"56,197,000,000","11,542,000,000","-92,922,000,000","146,529,000,000"
15206,"Business combinations","Valuation of contingent consideration",474195,12/31/21,02/18/22,2,"Ernst & Young LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2022-02-18,,"AbbVie Inc.",1551152,"=""ABBV""","1 NORTH WAUKEGAN ROAD",,"NORTH CHICAGO",IL,ILLINOIS,"US Midwest",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,135,12/31/21,"239,432,925,184",12/31/21,"56,197,000,000","11,542,000,000","-92,922,000,000","146,529,000,000"
18385,"Business combinations","Valuation of BioVision, Inc. acquired intangible assets",479300,12/31/21,03/14/22,1,"PricewaterhouseCoopers LLP",121,"PricewaterhouseCoopers LLP",876,Cambridge,X0,"UNITED KINGDOM",Foreign,20-F,2022-03-14,,"Abcam plc",1492074,"=""ABCZF""","DISCOVERY DRIVE","CAMBRIDGE BIOMEDICAL CAMPUS",CAMBRIDGE,X0,"UNITED KINGDOM",Foreign,,,"=""2836""","Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,24,12/29/21,"5,337,977,344",12/31/21,"427,200,000","6,000,000","77,300,000","1,335,600,000"
18386,"Business combinations","Impairment assessment of acquired intangible assets",479300,12/31/21,03/14/22,1,"PricewaterhouseCoopers LLP",121,"PricewaterhouseCoopers LLP",876,Cambridge,X0,"UNITED KINGDOM",Foreign,20-F,2022-03-14,,"Abcam plc",1492074,"=""ABCZF""","DISCOVERY DRIVE","CAMBRIDGE BIOMEDICAL CAMPUS",CAMBRIDGE,X0,"UNITED KINGDOM",Foreign,,,"=""2836""","Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,24,12/29/21,"5,337,977,344",12/31/21,"427,200,000","6,000,000","77,300,000","1,335,600,000"
20027,"Business combinations","Valuation of BioVision, Inc. acquired intangible assets",482887,12/31/21,03/14/22,1,"PricewaterhouseCoopers LLP",121,"PricewaterhouseCoopers LLP",876,Cambridge,X0,"UNITED KINGDOM",Foreign,20-F/A,2022-04-08,,"Abcam plc",1492074,"=""ABCZF""","DISCOVERY DRIVE","CAMBRIDGE BIOMEDICAL CAMPUS",CAMBRIDGE,X0,"UNITED KINGDOM",Foreign,,,"=""2836""","Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,24,12/29/21,"5,337,977,344",12/31/21,"427,200,000","6,000,000","77,300,000","1,335,600,000"
20028,"Business combinations","Impairment assessment of acquired intangible assets",482887,12/31/21,03/14/22,1,"PricewaterhouseCoopers LLP",121,"PricewaterhouseCoopers LLP",876,Cambridge,X0,"UNITED KINGDOM",Foreign,20-F/A,2022-04-08,,"Abcam plc",1492074,"=""ABCZF""","DISCOVERY DRIVE","CAMBRIDGE BIOMEDICAL CAMPUS",CAMBRIDGE,X0,"UNITED KINGDOM",Foreign,,,"=""2836""","Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,24,12/29/21,"5,337,977,344",12/31/21,"427,200,000","6,000,000","77,300,000","1,335,600,000"
16549,"Business combinations","Initial measurement of the fair value of contingent consideration and acquired intangible assets related to a business combination",475915,12/31/21,02/25/22,4,"KPMG LLP",187,"KPMG LLP Chartered Accountants",85,Vancouver,A1,"BRITISH COLUMBIA",Canada,10-K,2022-02-25,,"AbCellera Biologics Inc.",1703057,"=""ABCL""","150 W 4TH AVENUE",,VANCOUVER,A1,"BRITISH COLUMBIA",Canada,,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,14,12/31/21,"4,050,576,640",12/31/21,"375,203,000","153,464,000","865,421,000","1,318,569,000"
10126,"Long-lived assets","Impairment of Long-Lived Assets – Stores",450804,01/30/21,03/29/21,1,"PricewaterhouseCoopers LLP",,,,Columbus,OH,OHIO,"US Midwest",10-K,2021-03-29,,"ABERCROMBIE & FITCH CO /DE/",1018840,"=""ANF""","6301 FITCH PATH",,"NEW ALBANY",OH,OHIO,"US Midwest",,,"=""5651""","Family Clothing Stores",448140,"Family Clothing Stores",34,23,01/31/21,"1,439,544,960",01/30/21,"3,125,384,000","-114,021,000",,"3,314,902,000"
11818,"Other investments","Valuation of investments in medical device companies – Refer to Note 10, Other Assets",456785,03/31/21,05/21/21,3,"Deloitte & Touche LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2021-05-21,,"ABIOMED INC",815094,,"22 CHERRY HILL DR",,DANVERS,MA,MASSACHUSETTS,"US New England",,,"=""3841""","Surgical and Medical Instruments and Apparatus",339112,"Surgical and Medical Instrument Manufacturing",34,319,03/31/21,"14,429,209,600",03/31/21,"847,522,000","225,525,000","1,233,663,000","1,494,359,000"
13957,"Business combinations","Fair value of customer relationship intangible asset from the acquisition of Able",469802,10/31/21,12/22/21,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2021-12-22,,"ABM INDUSTRIES INC /DE/",771497,"=""ABM""","ONE LIBERTY PLAZA","7TH FLOOR","NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""7340""","Services-To Dwellings & Other Buildings",561720,"Janitorial Services",34,44,10/31/21,"2,961,980,672",10/31/21,"6,228,600,000","126,200,000","-1,044,400,000","4,436,200,000"
13958,"Other contingent liabilities","Valuation of self-insurance liabilities",469802,10/31/21,12/22/21,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2021-12-22,,"ABM INDUSTRIES INC /DE/",771497,"=""ABM""","ONE LIBERTY PLAZA","7TH FLOOR","NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""7340""","Services-To Dwellings & Other Buildings",561720,"Janitorial Services",34,44,10/31/21,"2,961,980,672",10/31/21,"6,228,600,000","126,200,000","-1,044,400,000","4,436,200,000"
17430,"Other investments","Evaluation of the evidence pertaining to the existence of the gold holdings",476715,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2022-03-01,,"abrdn Gold ETF Trust",1450923,"=""SGOL""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",525990,"Other Financial Vehicles",34,17,12/29/21,"2,395,355,904",12/31/21,,"-130,982,000",,"2,391,578,000"
22540,"Other investments","Evaluation of the evidence pertaining to the existence of the gold holdings",492610,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K/A,2022-09-29,,"abrdn Gold ETF Trust",1450923,"=""SGOL""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",525990,"Other Financial Vehicles",34,17,12/29/21,"2,395,355,904",12/31/21,,"-130,982,000",,"2,391,578,000"
17480,"Other investments","Evaluation of the evidence pertaining to the existence of the palladium holdings",476701,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2022-03-01,,"abrdn Palladium ETF Trust",1459862,"=""PALL""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",523991,"Trust, Fiduciary, and Custody Activities",34,185,12/29/21,"364,664,000",12/31/21,,"-72,918,000",,"358,161,000"
22539,"Other investments","Evaluation of the evidence pertaining to the existence of the palladium holdings",492609,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K/A,2022-09-29,,"abrdn Palladium ETF Trust",1459862,"=""PALL""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",523991,"Trust, Fiduciary, and Custody Activities",34,185,12/29/21,"364,664,000",12/31/21,,"-72,918,000",,"358,161,000"
17475,"Other investments","Evaluation of the evidence pertaining to the existence of the platinum holdings",476699,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2022-03-01,,"abrdn Platinum ETF Trust",1460235,"=""PPLT""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",523991,"Trust, Fiduciary, and Custody Activities",34,90,12/29/21,"1,181,095,936",12/31/21,,"-144,840,000",,"1,138,264,000"
22538,"Other investments","Evaluation of the evidence pertaining to the existence of the platinum holdings",492608,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K/A,2022-09-29,,"abrdn Platinum ETF Trust",1460235,"=""PPLT""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",523991,"Trust, Fiduciary, and Custody Activities",34,90,12/29/21,"1,181,095,936",12/31/21,,"-144,840,000",,"1,138,264,000"
17432,"Other investments","Evaluation of the evidence pertaining to the existence of the bullion holdings",476697,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2022-03-01,,"abrdn Precious Metals Basket ETF Trust",1483386,"=""GLTR""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",523920,"Portfolio Management",34,89,12/29/21,"979,110,016",12/31/21,,"-99,394,000",,"971,011,000"
22537,"Other investments","Evaluation of the evidence pertaining to the existence of the bullion holdings",492600,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K/A,2022-09-29,,"abrdn Precious Metals Basket ETF Trust",1483386,"=""GLTR""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",523920,"Portfolio Management",34,89,12/29/21,"979,110,016",12/31/21,,"-99,394,000",,"971,011,000"
17389,"Other investments","Evaluation of the evidence pertaining to the existence of the silver holdings",476749,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2022-03-01,,"abrdn Silver ETF Trust",1450922,"=""SIVR""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",523991,"Trust, Fiduciary, and Custody Activities",34,22,12/29/21,"960,300,032",12/31/21,,"-143,267,000",,"995,405,000"
22541,"Other investments","Evaluation of the evidence pertaining to the existence of the silver holdings",492611,12/31/21,02/28/22,4,"KPMG LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K/A,2022-09-29,,"abrdn Silver ETF Trust",1450922,"=""SIVR""","C/O ABRDN","1900 MARKET STREET, SUITE 200",PHILADELPHIA,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""6221""","Commodity Contracts Brokers and Dealers",523991,"Trust, Fiduciary, and Custody Activities",34,22,12/29/21,"960,300,032",12/31/21,,"-143,267,000",,"995,405,000"
18942,"Business combinations","Intangible asset –valuation",480254,12/31/21,03/22/22,1,"PricewaterhouseCoopers LLP",286,"PricewaterhouseCoopers SA",1358,Lausanne,V8,SWITZERLAND,Foreign,20-F,2022-03-22,,"AC Immune SA",1651625,"=""ACIU""","EPFL INNOVATION PARK, BUILDING B",,"1015 LAUSANNE",V8,SWITZERLAND,Foreign,,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,5,12/29/21,"361,122,432",12/31/21,,"-80,114,000","199,268,000","286,937,000"
10741,"Deferred income taxes","Income Taxes — Refer to Note 12 to the financial statements",452264,01/30/21,04/07/21,3,"Deloitte & Touche LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2021-04-07,,"Academy Sports & Outdoors, Inc.",1817358,"=""ASO""","1800 NORTH MASON ROAD",,KATY,TX,TEXAS,"US Southwest",,,"=""5940""","Retail-Miscellaneous Shopping Goods Stores",451110,"Sporting Goods Stores",34,22,01/31/21,"1,958,961,152",01/30/21,"5,689,233,000","308,764,000","-326,937,000","4,384,482,000"
17516,"Revenue from customer contracts","Revenue Recognition",476730,12/31/21,03/01/22,2,"Ernst & Young LLP",,,,Nashville,TN,TENNESSEE,"US Southeast",10-K,2022-03-01,,"Acadia Healthcare Company, Inc.",1520697,"=""ACHC""","6100 TOWER CIRCLE","SUITE 1000",FRANKLIN,TN,TENNESSEE,"US Southeast",,,"=""8093""","Specialty Outpatient Facilities, NEC",623220,"Residential Mental Health and Substance Abuse Facilities",34,61,12/31/21,"5,404,008,960",12/31/21,"2,314,394,000","190,635,000","312,795,000","4,768,078,000"
17493,"Sales return and allowances","Allowance for Medicare Part D rebates",476707,12/31/21,02/28/22,2,"Ernst & Young LLP",,,,"San Diego",CA,CALIFORNIA,"US West",10-K,2022-03-01,,"ACADIA PHARMACEUTICALS INC",1070494,"=""ACAD""","12830 EL CAMINO REAL","SUITE 400","SAN DIEGO",CA,CALIFORNIA,"US West",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,23,12/31/21,"3,758,036,224",12/31/21,"484,145,000","-167,870,000","540,894,000","700,122,000"
16772,"Deferred and stock-based compensation","Assessment of the fair value measurement of the cash-settled affiliate awards liability",476226,12/31/21,02/28/22,4,"KPMG LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2022-02-28,,"Acadian Asset Management Inc.",1748824,"=""AAMI""","200 STATE STREET","SUITE 601A",BOSTON,MA,MASSACHUSETTS,"US New England",,,"=""6282""","Investment Advice",523930,"Investment Advice",34,26,12/31/21,"1,162,169,856",12/31/21,"499,000,000","828,400,000","-37,900,000","714,800,000"
18441,"Property, plant and equipment","Valuation of Instruments in Inventory and Property and Equipment",479393,12/31/21,03/14/22,2,"Ernst & Young LLP",,,,Phoenix,AZ,ARIZONA,"US Southwest",10-K,2022-03-14,,"Accelerate Diagnostics, Inc",727207,"=""AXDXQ""","3950 S. COUNTRY CLUB ROAD #470","BUILDING 3-307",TUCSON,AZ,ARIZONA,"US Southwest",,,"=""3826""","Laboratory Analytical Instruments",511210,"Software Publishers",34,5,12/31/21,"353,127,840",12/31/21,"11,782,000","-77,702,000",,"83,047,000"
13305,"Revenue from customer contracts","Estimated costs to complete certain technology integration consulting services contracts",465601,08/31/21,10/15/21,4,"KPMG LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2021-10-15,,"Accenture plc",1467373,"=""ACN""","1 GRAND CANAL SQUARE","GRAND CANAL HARBOUR",DUBLIN,L2,IRELAND,Foreign,,,"=""7389""","Business Services, NEC",541611,"Administrative Management and General Management Consulting Services",34,337,08/31/21,"212,734,853,120",08/31/21,"50,533,389,000","5,906,809,000","8,403,593,000","43,175,843,000"
13306,"Uncertain tax positions","Unrecognized tax benefits",465601,08/31/21,10/15/21,4,"KPMG LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2021-10-15,,"Accenture plc",1467373,"=""ACN""","1 GRAND CANAL SQUARE","GRAND CANAL HARBOUR",DUBLIN,L2,IRELAND,Foreign,,,"=""7389""","Business Services, NEC",541611,"Administrative Management and General Management Consulting Services",34,337,08/31/21,"212,734,853,120",08/31/21,"50,533,389,000","5,906,809,000","8,403,593,000","43,175,843,000"
